,Company,Security,GICS Sector,GICS Sub-Industry,Founded,Open,High,Low,Close,Volume,Dividends,Stock Splits,Year,Month,Day,Date
26618,STT,State Street Corporation,Financials,Asset Management & Custody Banks,1792,87.78,90.38,68.78,75.05,71782400,0.63,0,2023,3,1,2023/03/01
26619,STLD,Steel Dynamics,Materials,Steel,1993,38.2,42.58,38.2,40.04,52854400,0,0,2018,1,1,2018/01/01
26620,STLD,Steel Dynamics,Materials,Steel,1993,39.81,44.71,36.27,40.79,53389200,0,0,2018,2,1,2018/02/01
26621,STLD,Steel Dynamics,Materials,Steel,1993,42.05,42.92,37.14,39,60290700,0.188,0,2018,3,1,2018/03/01
26622,STLD,Steel Dynamics,Materials,Steel,1993,39.03,42.72,37.77,39.69,48319300,0,0,2018,4,1,2018/04/01
26623,STLD,Steel Dynamics,Materials,Steel,1993,39.52,46.15,38.25,43.78,42417400,0,0,2018,5,1,2018/05/01
26624,STLD,Steel Dynamics,Materials,Steel,1993,44.4,45.46,39.65,40.7,49795100,0.188,0,2018,6,1,2018/06/01
26625,STLD,Steel Dynamics,Materials,Steel,1993,40.84,44.2,40.1,41.88,33870900,0,0,2018,7,1,2018/07/01
26626,STLD,Steel Dynamics,Materials,Steel,1993,41.99,42.37,37.18,40.67,40736100,0,0,2018,8,1,2018/08/01
26627,STLD,Steel Dynamics,Materials,Steel,1993,40.33,42.84,39.89,40.19,41981000,0.188,0,2018,9,1,2018/09/01
26628,STLD,Steel Dynamics,Materials,Steel,1993,40.65,41.58,34.04,35.37,77025300,0,0,2018,10,1,2018/10/01
26629,STLD,Steel Dynamics,Materials,Steel,1993,35.62,37.51,29.81,31.44,48641000,0,0,2018,11,1,2018/11/01
26630,STLD,Steel Dynamics,Materials,Steel,1993,32.47,32.85,25.82,26.83,62022000,0.188,0,2018,12,1,2018/12/01
26631,STLD,Steel Dynamics,Materials,Steel,1993,26.21,33.38,26.21,32.88,50337300,0,0,2019,1,1,2019/01/01
26632,STLD,Steel Dynamics,Materials,Steel,1993,32.85,35.36,31.94,33.54,39308200,0,0,2019,2,1,2019/02/01
26633,STLD,Steel Dynamics,Materials,Steel,1993,33.63,34.47,30.21,31.7,41369400,0.24,0,2019,3,1,2019/03/01
26634,STLD,Steel Dynamics,Materials,Steel,1993,32.28,32.71,28.35,28.67,45682000,0,0,2019,4,1,2019/04/01
26635,STLD,Steel Dynamics,Materials,Steel,1993,28.71,30.16,22.65,22.76,51775200,0,0,2019,5,1,2019/05/01
26636,STLD,Steel Dynamics,Materials,Steel,1993,22.73,27.91,22.7,27.33,74960700,0.24,0,2019,6,1,2019/06/01
26637,STLD,Steel Dynamics,Materials,Steel,1993,28.27,30.07,26.32,28.74,54423300,0,0,2019,7,1,2019/07/01
26638,STLD,Steel Dynamics,Materials,Steel,1993,28.59,28.9,23.43,24.63,44601700,0,0,2019,8,1,2019/08/01
26639,STLD,Steel Dynamics,Materials,Steel,1993,24.31,29.62,23.98,27.18,48667000,0.24,0,2019,9,1,2019/09/01
26640,STLD,Steel Dynamics,Materials,Steel,1993,27.68,28.96,25.32,27.92,46314900,0,0,2019,10,1,2019/10/01
26641,STLD,Steel Dynamics,Materials,Steel,1993,28.63,31.68,28.31,31.02,37389500,0,0,2019,11,1,2019/11/01
26642,STLD,Steel Dynamics,Materials,Steel,1993,31.2,32.91,30.54,31.31,39698600,0.24,0,2019,12,1,2019/12/01
26643,STLD,Steel Dynamics,Materials,Steel,1993,31.86,31.87,27.45,27.67,45209000,0,0,2020,1,1,2020/01/01
26644,STLD,Steel Dynamics,Materials,Steel,1993,27.95,28.57,23.77,24.66,41525100,0,0,2020,2,1,2020/02/01
26645,STLD,Steel Dynamics,Materials,Steel,1993,24.65,25.92,13.87,20.88,81391300,0.25,0,2020,3,1,2020/03/01
26646,STLD,Steel Dynamics,Materials,Steel,1993,20.26,24.49,19.24,22.76,48328200,0,0,2020,4,1,2020/04/01
26647,STLD,Steel Dynamics,Materials,Steel,1993,22.34,26,19.66,24.91,40642500,0,0,2020,5,1,2020/05/01
26648,STLD,Steel Dynamics,Materials,Steel,1993,24.94,28.11,23.74,24.47,46036400,0.25,0,2020,6,1,2020/06/01
26649,STLD,Steel Dynamics,Materials,Steel,1993,24.78,26.9,22.73,25.96,37057500,0,0,2020,7,1,2020/07/01
26650,STLD,Steel Dynamics,Materials,Steel,1993,26.09,29.8,25.96,27.96,27363300,0,0,2020,8,1,2020/08/01
26651,STLD,Steel Dynamics,Materials,Steel,1993,27.92,30.83,26.86,27.11,40992000,0.25,0,2020,9,1,2020/09/01
26652,STLD,Steel Dynamics,Materials,Steel,1993,27.39,32.81,27.04,30.06,43729500,0,0,2020,10,1,2020/10/01
26653,STLD,Steel Dynamics,Materials,Steel,1993,30.7,36.9,29.22,34.58,37572100,0,0,2020,11,1,2020/11/01
26654,STLD,Steel Dynamics,Materials,Steel,1993,35.55,38.41,33.9,35.21,36886600,0.25,0,2020,12,1,2020/12/01
26655,STLD,Steel Dynamics,Materials,Steel,1993,36.21,40.48,32.47,32.95,44325800,0,0,2021,1,1,2021/01/01
26656,STLD,Steel Dynamics,Materials,Steel,1993,33.63,42.86,32.65,39.98,31530000,0,0,2021,2,1,2021/02/01
26657,STLD,Steel Dynamics,Materials,Steel,1993,41.34,50.23,40.62,48.81,65062600,0.26,0,2021,3,1,2021/03/01
26658,STLD,Steel Dynamics,Materials,Steel,1993,48.72,54.07,47.73,52.41,44107000,0,0,2021,4,1,2021/04/01
26659,STLD,Steel Dynamics,Materials,Steel,1993,53.34,64.06,52.72,60.35,56178200,0,0,2021,5,1,2021/05/01
26660,STLD,Steel Dynamics,Materials,Steel,1993,63.32,64.65,55.68,57.61,48993800,0.26,0,2021,6,1,2021/06/01
26661,STLD,Steel Dynamics,Materials,Steel,1993,58.68,63.82,53.31,62.58,43490000,0,0,2021,7,1,2021/07/01
26662,STLD,Steel Dynamics,Materials,Steel,1993,63.06,72.21,59.65,65.53,43130000,0,0,2021,8,1,2021/08/01
26663,STLD,Steel Dynamics,Materials,Steel,1993,65.32,66.2,54.25,56.78,47181800,0.26,0,2021,9,1,2021/09/01
26664,STLD,Steel Dynamics,Materials,Steel,1993,56.9,67.19,55.12,64.43,41940800,0,0,2021,10,1,2021/10/01
26665,STLD,Steel Dynamics,Materials,Steel,1993,65.29,67.3,57.92,58.31,35924700,0,0,2021,11,1,2021/11/01
26666,STLD,Steel Dynamics,Materials,Steel,1993,60.06,62.25,55.5,60.52,37328300,0.26,0,2021,12,1,2021/12/01
26667,STLD,Steel Dynamics,Materials,Steel,1993,61.03,66.75,49.49,54.36,52387300,0,0,2022,1,1,2022/01/01
26668,STLD,Steel Dynamics,Materials,Steel,1993,55.45,70.44,55.27,69.11,41298100,0,0,2022,2,1,2022/02/01
26669,STLD,Steel Dynamics,Materials,Steel,1993,70.5,87.82,67.38,81.69,61867400,0.34,0,2022,3,1,2022/03/01
26670,STLD,Steel Dynamics,Materials,Steel,1993,83.56,98.68,78.35,84.3,41691400,0,0,2022,4,1,2022/04/01
26671,STLD,Steel Dynamics,Materials,Steel,1993,83.82,88.22,72.08,83.94,50125600,0,0,2022,5,1,2022/05/01
26672,STLD,Steel Dynamics,Materials,Steel,1993,83.74,85.47,63.29,65.03,46526100,0.34,0,2022,6,1,2022/06/01
26673,STLD,Steel Dynamics,Materials,Steel,1993,64.51,77.14,61.7,76.95,36104100,0,0,2022,7,1,2022/07/01
26674,STLD,Steel Dynamics,Materials,Steel,1993,76.11,87.57,73.7,79.76,35632200,0,0,2022,8,1,2022/08/01
26675,STLD,Steel Dynamics,Materials,Steel,1993,77.87,86.25,68.3,70.11,38466800,0.34,0,2022,9,1,2022/09/01
26676,STLD,Steel Dynamics,Materials,Steel,1993,71.54,99.66,71.54,93.37,38956300,0,0,2022,10,1,2022/10/01
26677,STLD,Steel Dynamics,Materials,Steel,1993,95.67,106.01,90.48,103.18,30663400,0,0,2022,11,1,2022/11/01
26678,STLD,Steel Dynamics,Materials,Steel,1993,103.15,112.3,96.01,96.99,79383200,0.34,0,2022,12,1,2022/12/01
26679,STLD,Steel Dynamics,Materials,Steel,1993,97.42,123.21,94.5,120.18,35634500,0,0,2023,1,1,2023/01/01
26680,STLD,Steel Dynamics,Materials,Steel,1993,120.18,131.99,114.9,125.62,29826300,0,0,2023,2,1,2023/02/01
26681,STLD,Steel Dynamics,Materials,Steel,1993,126.36,135.93,99.15,112.62,51476200,0.425,0,2023,3,1,2023/03/01
26682,STE,Steris,Health Care,Health Care Equipment,1985,83.83,89.03,81.96,86.38,7440300,0,0,2018,1,1,2018/01/01
26683,STE,Steris,Health Care,Health Care Equipment,1985,86.1,88.24,78.74,86.74,7520100,0.31,0,2018,2,1,2018/02/01
26684,STE,Steris,Health Care,Health Care Equipment,1985,86.84,91.93,84.77,89,7718600,0,0,2018,3,1,2018/03/01
26685,STE,Steris,Health Care,Health Care Equipment,1985,89.57,92.92,86.31,90.11,6630000,0,0,2018,4,1,2018/04/01
26686,STE,Steris,Health Care,Health Care Equipment,1985,89.78,100.55,89.13,98.99,9556100,0,0,2018,5,1,2018/05/01
26687,STE,Steris,Health Care,Health Care Equipment,1985,99.86,102.93,98,100.11,8852700,0.31,0,2018,6,1,2018/06/01
26688,STE,Steris,Health Care,Health Care Equipment,1985,100.27,109.84,100.19,109.44,7016200,0,0,2018,7,1,2018/07/01
26689,STE,Steris,Health Care,Health Care Equipment,1985,109.34,112.32,101.33,109.39,9158000,0.34,0,2018,8,1,2018/08/01
26690,STE,Steris,Health Care,Health Care Equipment,1985,109.69,110.87,107.44,109.7,5463900,0,0,2018,9,1,2018/09/01
26691,STE,Steris,Health Care,Health Care Equipment,1985,110.29,110.66,99.11,104.82,8529300,0,0,2018,10,1,2018/10/01
26692,STE,Steris,Health Care,Health Care Equipment,1985,105.13,116.67,105.13,114.19,9726900,0.34,0,2018,11,1,2018/11/01
26693,STE,Steris,Health Care,Health Care Equipment,1985,115.09,116.63,95.35,102.77,9428500,0,0,2018,12,1,2018/12/01
26694,STE,Steris,Health Care,Health Care Equipment,1985,101.61,112.49,97.05,109.7,8171000,0,0,2019,1,1,2019/01/01
26695,STE,Steris,Health Care,Health Care Equipment,1985,109.78,119.02,108.93,116.34,8544700,0.34,0,2019,2,1,2019/02/01
26696,STE,Steris,Health Care,Health Care Equipment,1985,117.64,124.07,113.98,123.48,7353900,0,0,2019,3,1,2019/03/01
26697,STE,Steris,Health Care,Health Care Equipment,1985,123.79,127.02,115.37,126.33,9002900,0,0,2019,4,1,2019/04/01
26698,STE,Steris,Health Care,Health Care Equipment,1985,126.9,132.73,120.11,128.93,16045600,0,0,2019,5,1,2019/05/01
26699,STE,Steris,Health Care,Health Care Equipment,1985,129.13,143.59,128.38,143.59,10718400,0.34,0,2019,6,1,2019/06/01
26700,STE,Steris,Health Care,Health Care Equipment,1985,145,148.97,141.32,143.92,9786300,0,0,2019,7,1,2019/07/01
26701,STE,Steris,Health Care,Health Care Equipment,1985,144.09,151.46,138.49,149.27,9563100,0,0,2019,8,1,2019/08/01
26702,STE,Steris,Health Care,Health Care Equipment,1985,148.61,150.68,135.48,139.69,12080800,0.37,0,2019,9,1,2019/09/01
26703,STE,Steris,Health Care,Health Care Equipment,1985,140.3,140.49,132.16,137.2,9373100,0,0,2019,10,1,2019/10/01
26704,STE,Steris,Health Care,Health Care Equipment,1985,138.21,148.77,135.12,146.47,7860800,0.37,0,2019,11,1,2019/11/01
26705,STE,Steris,Health Care,Health Care Equipment,1985,147.66,150.65,143.04,148.07,25613200,0,0,2019,12,1,2019/12/01
26706,STE,Steris,Health Care,Health Care Equipment,1985,148.23,150.58,144.67,146.39,11628500,0,0,2020,1,1,2020/01/01
26707,STE,Steris,Health Care,Health Care Equipment,1985,147.19,164.16,146.29,154.1,15011100,0.37,0,2020,2,1,2020/02/01
26708,STE,Steris,Health Care,Health Care Equipment,1985,154.86,161.51,102.9,136.28,20115400,0,0,2020,3,1,2020/03/01
26709,STE,Steris,Health Care,Health Care Equipment,1985,131.64,155.94,130.26,138.74,15696800,0,0,2020,4,1,2020/04/01
26710,STE,Steris,Health Care,Health Care Equipment,1985,137.51,162,135,161.52,12764900,0,0,2020,5,1,2020/05/01
26711,STE,Steris,Health Care,Health Care Equipment,1985,161.13,162.58,142.27,149.39,12538500,0.37,0,2020,6,1,2020/06/01
26712,STE,Steris,Health Care,Health Care Equipment,1985,150.97,159.4,143.77,155.78,10122200,0,0,2020,7,1,2020/07/01
26713,STE,Steris,Health Care,Health Care Equipment,1985,156.08,160.16,148.13,155.79,7761000,0.4,0,2020,8,1,2020/08/01
26714,STE,Steris,Health Care,Health Care Equipment,1985,155.42,173.92,152.62,172.39,10993500,0,0,2020,9,1,2020/09/01
26715,STE,Steris,Health Care,Health Care Equipment,1985,173.29,188.81,167.65,173.37,7520900,0,0,2020,10,1,2020/10/01
26716,STE,Steris,Health Care,Health Care Equipment,1985,174.39,192.55,170.42,189.63,7718900,0.4,0,2020,11,1,2020/11/01
26717,STE,Steris,Health Care,Health Care Equipment,1985,191.18,191.18,174.6,185.83,8416200,0,0,2020,12,1,2020/12/01
26718,STE,Steris,Health Care,Health Care Equipment,1985,186.07,199.92,178.19,183.45,10325100,0,0,2021,1,1,2021/01/01
26719,STE,Steris,Health Care,Health Care Equipment,1985,184.48,189.56,168.47,171.38,12259200,0.4,0,2021,2,1,2021/02/01
26720,STE,Steris,Health Care,Health Care Equipment,1985,173,192.25,167.41,187.18,15385500,0,0,2021,3,1,2021/03/01
26721,STE,Steris,Health Care,Health Care Equipment,1985,187.41,212.98,184.24,207.36,14199000,0,0,2021,4,1,2021/04/01
26722,STE,Steris,Health Care,Health Care Equipment,1985,209.15,211.12,185.04,187.55,14110000,0.4,0,2021,5,1,2021/05/01
26723,STE,Steris,Health Care,Health Care Equipment,1985,189.03,204.94,185.22,203.14,18568800,0,0,2021,6,1,2021/06/01
26724,STE,Steris,Health Care,Health Care Equipment,1985,202.88,216.18,199.85,214.61,7986600,0,0,2021,7,1,2021/07/01
26725,STE,Steris,Health Care,Health Care Equipment,1985,215.68,222.54,208.98,211.72,10648700,0,0,2021,8,1,2021/08/01
26726,STE,Steris,Health Care,Health Care Equipment,1985,212.18,217.68,201.12,201.15,10123100,0.43,0,2021,9,1,2021/09/01
26727,STE,Steris,Health Care,Health Care Equipment,1985,202.42,234.1,199.33,230.62,10328600,0,0,2021,10,1,2021/10/01
26728,STE,Steris,Health Care,Health Care Equipment,1985,231.71,234.18,214.69,215.61,10325500,0.43,0,2021,11,1,2021/11/01
26729,STE,Steris,Health Care,Health Care Equipment,1985,217.36,242.99,213.01,240.6,8721800,0,0,2021,12,1,2021/12/01
26730,STE,Steris,Health Care,Health Care Equipment,1985,240.31,245.44,209.55,221.81,9498800,0,0,2022,1,1,2022/01/01
26731,STE,Steris,Health Care,Health Care Equipment,1985,222.18,241.9,217.05,237.23,10080800,0.43,0,2022,2,1,2022/02/01
26732,STE,Steris,Health Care,Health Care Equipment,1985,235.11,245.7,214.86,239.44,11334600,0,0,2022,3,1,2022/03/01
26733,STE,Steris,Health Care,Health Care Equipment,1985,239.96,253.46,221.1,221.89,8396000,0,0,2022,4,1,2022/04/01
26734,STE,Steris,Health Care,Health Care Equipment,1985,223.13,233.82,207.04,226,10395700,0,0,2022,5,1,2022/05/01
26735,STE,Steris,Health Care,Health Care Equipment,1985,225.99,227.76,190.55,204.16,11643700,0.43,0,2022,6,1,2022/06/01
26736,STE,Steris,Health Care,Health Care Equipment,1985,205.28,225.25,201.6,223.91,8401300,0,0,2022,7,1,2022/07/01
26737,STE,Steris,Health Care,Health Care Equipment,1985,222.1,225.61,194.65,199.83,11146500,0,0,2022,8,1,2022/08/01
26738,STE,Steris,Health Care,Health Care Equipment,1985,198.5,212.01,158.85,165,17369000,0.47,0,2022,9,1,2022/09/01
26739,STE,Steris,Health Care,Health Care Equipment,1985,167.9,175.19,158.36,171.65,11489100,0,0,2022,10,1,2022/10/01
26740,STE,Steris,Health Care,Health Care Equipment,1985,172.87,184.76,159.29,184.74,13146600,0.47,0,2022,11,1,2022/11/01
26741,STE,Steris,Health Care,Health Care Equipment,1985,186.35,200.33,176.33,184.22,11569300,0,0,2022,12,1,2022/12/01
26742,STE,Steris,Health Care,Health Care Equipment,1985,186.1,208.31,183.72,205.99,8389600,0,0,2023,1,1,2023/01/01
26743,STE,Steris,Health Care,Health Care Equipment,1985,205.93,221.34,183.46,187.55,13197800,0.47,0,2023,2,1,2023/02/01
26744,STE,Steris,Health Care,Health Care Equipment,1985,187.04,191.39,173.21,191.28,12136800,0,0,2023,3,1,2023/03/01
26745,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,147.57,160.15,146.63,154.85,28782000,0,0,2018,1,1,2018/01/01
26746,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,154.35,157.1,138.29,152.76,28101100,0,0,2018,2,1,2018/02/01
26747,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,152.44,159.13,148.2,151.59,24665200,0.47,0,2018,3,1,2018/03/01
26748,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,152.05,163.45,145.28,160.08,26580600,0,0,2018,4,1,2018/04/01
26749,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,159.98,167.01,154.87,164.42,22880000,0,0,2018,5,1,2018/05/01
26750,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,165.53,169.92,153.34,159.55,43526400,0.47,0,2018,6,1,2018/06/01
26751,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,158.76,168.06,154.59,154.68,22815000,0,0,2018,7,1,2018/07/01
26752,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,154.8,162.93,154.8,160.53,23029300,0,0,2018,8,1,2018/08/01
26753,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,160.6,168.42,157.35,168.35,25568900,0.47,0,2018,9,1,2018/09/01
26754,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,169.34,169.96,148.84,154.11,34301900,0,0,2018,10,1,2018/10/01
26755,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,154.97,166.74,154.18,166.69,27508800,0,0,2018,11,1,2018/11/01
26756,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,166.87,167.2,137.52,148.92,29326600,0.52,0,2018,12,1,2018/12/01
26757,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,148.58,172.71,144.54,169.26,38668200,0,0,2019,1,1,2019/01/01
26758,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,169.57,180.82,167.52,179.69,25443000,0,0,2019,2,1,2019/02/01
26759,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,180.75,189.45,175.87,188.28,21794300,0.52,0,2019,3,1,2019/03/01
26760,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,190.44,191.01,167.11,180.55,31636400,0,0,2019,4,1,2019/04/01
26761,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,180.4,182.8,172.09,175.13,22993200,0,0,2019,5,1,2019/05/01
26762,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,175.57,196.62,174.03,196.49,20532900,0.52,0,2019,6,1,2019/06/01
26763,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,198.97,213.29,195.78,201.02,22004100,0,0,2019,7,1,2019/07/01
26764,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,201.97,214.12,195.72,211.44,21280900,0,0,2019,8,1,2019/08/01
26765,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,209.97,213.69,201.64,207.26,22640100,0.52,0,2019,9,1,2019/09/01
26766,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,207.96,212.75,199.01,207.73,22993200,0,0,2019,10,1,2019/10/01
26767,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,209.29,210.26,189.91,196.77,35008200,0,0,2019,11,1,2019/11/01
26768,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,196.91,204.58,189.38,201.65,30011300,0.575,0,2019,12,1,2019/12/01
26769,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,203.17,210.35,198.03,202.94,33901100,0,0,2020,1,1,2020/01/01
26770,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,202.81,217.96,178.21,183.57,26452600,0,0,2020,2,1,2020/02/01
26771,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,185.35,194.09,119.95,160.36,79241900,0.575,0,2020,3,1,2020/03/01
26772,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,148.38,189.45,137.26,180.21,44331800,0,0,2020,4,1,2020/04/01
26773,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,186.56,193.33,168.64,189.2,37147800,0,0,2020,5,1,2020/05/01
26774,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,188.61,202.93,166.02,174.18,37800700,0.575,0,2020,6,1,2020/06/01
26775,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,175.54,196.3,170.76,187.47,29992900,0,0,2020,7,1,2020/07/01
26776,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,187.18,193.29,179.62,192.19,21956700,0,0,2020,8,1,2020/08/01
26777,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,191,210.31,188.77,202.09,28611600,0.575,0,2020,9,1,2020/09/01
26778,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,204.08,221.15,190.71,196.47,22153100,0,0,2020,10,1,2020/10/01
26779,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,198.4,235.86,194.76,227,25393700,0,0,2020,11,1,2020/11/01
26780,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,229.16,238.61,223.25,238.32,20474200,0.63,0,2020,12,1,2020/12/01
26781,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,239.23,241.28,215.4,215.51,22965000,0,0,2021,1,1,2021/01/01
26782,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,217.96,243.8,217.15,236.65,25647700,0,0,2021,2,1,2021/02/01
26783,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,239.2,241.66,222.17,237.52,27606200,0.63,0,2021,3,1,2021/03/01
26784,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,238.83,262.05,235.74,256.76,21834600,0,0,2021,4,1,2021/04/01
26785,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,257.64,258.45,238.68,249.57,23217500,0,0,2021,5,1,2021/05/01
26786,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,254.19,258.53,240.51,253.93,23141500,0.63,0,2021,6,1,2021/06/01
26787,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,255.31,269.65,242.66,265.53,25428000,0,0,2021,7,1,2021/07/01
26788,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,266.22,271.81,246.86,271.57,27324300,0,0,2021,8,1,2021/08/01
26789,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,272.15,275.54,258.26,258.45,20786900,0.63,0,2021,9,1,2021/09/01
26790,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,260.74,272.67,251.53,261.37,22923000,0,0,2021,10,1,2021/10/01
26791,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,261.43,273.5,231.92,232.45,27268600,0,0,2021,11,1,2021/11/01
26792,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,236.07,268.98,234.56,262.7,28832700,0.695,0,2021,12,1,2021/12/01
26793,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,263.36,276.19,233.86,244.3,31891200,0,0,2022,1,1,2022/01/01
26794,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,244.25,262.05,240.2,259.36,27770800,0,0,2022,2,1,2022/02/01
26795,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,259.19,269.98,239.62,263.3,33323800,0.695,0,2022,3,1,2022/03/01
26796,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,264.88,275.76,237.76,238.21,33308400,0,0,2022,4,1,2022/04/01
26797,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,238.65,244.62,221.19,231.54,29019100,0,0,2022,5,1,2022/05/01
26798,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,232.47,233.03,190.9,196.42,27672300,0.695,0,2022,6,1,2022/06/01
26799,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,197.16,218.99,187.11,212.79,36687900,0,0,2022,7,1,2022/07/01
26800,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,210.54,224.18,202.54,203.32,25609500,0,0,2022,8,1,2022/08/01
26801,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,203.05,230.44,198.96,200.69,31413900,0.695,0,2022,9,1,2022/09/01
26802,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,204.19,229.94,202.05,227.91,30599600,0,0,2022,10,1,2022/10/01
26803,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,213.31,232.58,204.24,232.54,33215300,0,0,2022,11,1,2022/11/01
26804,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,234.3,257.18,232.61,243.08,26818200,0.75,0,2022,12,1,2022/12/01
26805,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,246.61,264.27,243.13,253.13,27220300,0,0,2023,1,1,2023/01/01
26806,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,268.9,283.24,256.68,262.17,27033200,0,0,2023,2,1,2023/02/01
26807,SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,260.86,284.91,256.97,284.7,29044900,0.75,0,2023,3,1,2023/03/01
26808,SYF,Synchrony Financial,Financials,Consumer Finance,2003,33.9,35.46,32.11,34.67,161037100,0,0,2018,1,1,2018/01/01
26809,SYF,Synchrony Financial,Financials,Consumer Finance,2003,34.54,34.85,29.36,31.79,124306300,0.15,0,2018,2,1,2018/02/01
26810,SYF,Synchrony Financial,Financials,Consumer Finance,2003,32.01,32.95,28.38,29.4,134295400,0,0,2018,3,1,2018/03/01
26811,SYF,Synchrony Financial,Financials,Consumer Finance,2003,29.32,31.76,28.26,29.09,118520400,0,0,2018,4,1,2018/04/01
26812,SYF,Synchrony Financial,Financials,Consumer Finance,2003,29.01,31.85,27.83,30.37,104918000,0.15,0,2018,5,1,2018/05/01
26813,SYF,Synchrony Financial,Financials,Consumer Finance,2003,30.98,31.79,28.68,29.41,83262700,0,0,2018,6,1,2018/06/01
26814,SYF,Synchrony Financial,Financials,Consumer Finance,2003,29.17,30.85,25.23,25.5,163758100,0,0,2018,7,1,2018/07/01
26815,SYF,Synchrony Financial,Financials,Consumer Finance,2003,25.58,28.3,25.46,27.9,132762600,0.21,0,2018,8,1,2018/08/01
26816,SYF,Synchrony Financial,Financials,Consumer Finance,2003,28.03,30.01,27.46,27.58,87947000,0,0,2018,9,1,2018/09/01
26817,SYF,Synchrony Financial,Financials,Consumer Finance,2003,27.73,28.44,24.49,25.63,124437000,0,0,2018,10,1,2018/10/01
26818,SYF,Synchrony Financial,Financials,Consumer Finance,2003,25.8,26.16,22.24,23.05,135260100,0.21,0,2018,11,1,2018/11/01
26819,SYF,Synchrony Financial,Financials,Consumer Finance,2003,23.44,23.61,19.46,20.97,152196400,0,0,2018,12,1,2018/12/01
26820,SYF,Synchrony Financial,Financials,Consumer Finance,2003,20.69,27.2,20.66,26.85,199326000,0,0,2019,1,1,2019/01/01
26821,SYF,Synchrony Financial,Financials,Consumer Finance,2003,26.67,29.18,26.09,29.14,141471700,0.21,0,2019,2,1,2019/02/01
26822,SYF,Synchrony Financial,Financials,Consumer Finance,2003,29.52,30.2,27.98,28.71,131425700,0,0,2019,3,1,2019/03/01
